date;match;tournament;player;oponent;player_wins;oponent_wins;best_of;tournament_tier;target
2023-04-09;Qual. (S);ESL Summer: Europe Qualifiers - Bracket;MilkiCow;HateMe;3;0;5;S;1
2023-04-09;Qual. (S);ESL Summer: Europe Qualifiers - Bracket;Moja;HateMe;1;2;3;S;0
2023-04-09;Qual. (S);ESL Summer: Europe Qualifiers - Bracket;Bly;HateMe;2;0;3;S;1
2023-03-19;B-Tier;maralekos Replay Liga #7: Liga 1 - Playoffs;FrisK;HateMe;0;3;5;B;0
2023-03-16;Week. (C);PassionCraft Thursday Showdown #30;Kas;HateMe;2;0;3;C;1
2023-03-11;A-Tier;#PassionCraft Knockout - GS Group D;Spirit;HateMe;2;1;3;A;1
2023-03-11;A-Tier;#PassionCraft Knockout - GS Group D;Lambo;HateMe;0;2;3;A;0
2023-03-11;A-Tier;#PassionCraft Knockout - GS Group D;MaxPax;HateMe;2;0;3;A;1
2023-03-06;Week. (B);ESL Open Cup #165 Europe;Reynor;HateMe;2;1;3;B;1
2023-03-06;Week. (B);ESL Open Cup #165 Europe;Aristori;HateMe;0;2;3;B;0
2023-03-03;Showm. (B);Basilisk Big Brain Bouts #19 - Bouts;NightPhoenix;HateMe;3;1;5;B;1
2023-03-01;B-Tier;maralekos Replay Liga #7: Liga 1 - Group Stage;FrisK;HateMe;0;2;3;B;0
2023-02-22;B-Tier;maralekos Replay Liga #7: Liga 1 - Group Stage;Zargrash;HateMe;1;2;3;B;0
2023-02-16;B-Tier;Alpha X EU Ascension League: Code S - Playoffs;ArT;HateMe;3;2;5;B;1
2023-02-13;Week. (B);ESL Open Cup #162 Europe;goblin;HateMe;2;1;3;B;1
2023-02-07;B-Tier;ebattle Champions Series - Playoffs;ForJumy;HateMe;3;2;5;B;1
2023-02-07;B-Tier;maralekos Replay Liga #7: Liga 1 - Group Stage;Soon;HateMe;0;2;3;B;0
2023-02-01;B-Tier;maralekos Replay Liga #7: Liga 1 - Group Stage;Seracis;HateMe;1;2;3;B;0
2023-02-01;Showm. (B);MYG Show Match #2;Blueming;HateMe;2;4;5;B;0
2023-02-01;Showm. (B);MYG Show Match #3;SCV;HateMe;4;2;5;B;1
2023-01-31;B-Tier;ebattle Champions Series - Playoffs;Seracis;HateMe;2;3;5;B;0
2023-01-31;Showm. (B);MYG Show Match #1;Lemon;HateMe;2;4;5;B;0
2023-01-25;B-Tier;maralekos Replay Liga #7: Liga 1 - Group Stage;Chabby;HateMe;0;2;3;B;0
2023-01-21;Week. (C);CSO Cup #53;Nicoract;HateMe;2;1;3;C;1
2023-01-17;B-Tier;ebattle Champions Series - Group Stage;ForJumy;HateMe;2;0;3;B;1
